NOUN_PHRASES_AMOUNT;FLESCH_KINCAID_GRADE;VIDEOID;VIDEO_NOUN_PHRASES;VIDEO_AVERAGE_BRIGHTNESS;VIDEO_SIZE;PHRASES_AMOUNT;VIDEO_DIFFICULT_WORDS;VIDEO_AVERAGE_LIGHT_EXPOSURE;SPEECH_DISPLAY_WORDS_RATIO;FLESCH_READING_EASE;VIDEO_WORDS_COUNT;VIDEO_ASPECT_RATIO;VIDEO_DOMINANT_COLOR;VIDEO_AVERAGE_COLORFULNESS;AUTOMATED_READABILITY_INDEX;WORD_AMOUNT;FLESCH_KINCAID_VIDEO_GRADE;UNCOMMON WORDS RATIO;WORDS_PER_MINUTE;UNCOMMON WORDS AMOUNT;WORDS_PER_MINUTE_WHOLE_VIDEO;VIDEO_AVERAGE_HUE;EASY_VIDEO_READ;VIDEO_AVERAGE_SATURATION;VIDEO_PHRASES_COUNT;VIDEO_DURATION;WORDS_PER_MINUTE_WHOLE;AUTOMATED_VIDEO_READABILITY_INDEX;DIFFICULT_WORDS_AMOUNT;score
53.0;5.9;5465.0;30.0;1.0;1500.0;67.0;15.0;101.30622059999259;0.140831758034;80.82;149.0;1.77777777778;1677.7215;23.091321662899826;7.6;1058.0;9.0;0.275992438563;176.231021435;292.0;22.2937083863;35.784860223300605;83.53;64.09756910977246;5.0;6.68333333333;158.898780579;14.7;128.0;easy
43.0;7.9;5467.0;116.0;0.995867768595;1500.0;33.0;21.0;159.28127714168195;0.438775510204;70.33;258.0;1.77777777778;1447.446;61.309957804821046;8.1;588.0;5.8;0.256802721088;174.305716812;151.0;64.0595903166;44.37843855218858;91.95;67.48215164587799;12.0;4.01666666667;145.996275605;10.2;68.0;intermediate
61.0;4.0;4444.0;130.0;1.0;1500.0;51.0;90.0;157.09591884065625;0.753597122302;85.79;419.0;1.77777777778;1677.7215;34.226790479546196;3.2;556.0;11.2;0.392086330935;134.636613612;218.0;95.7604845161;59.97760619102946;56.29;51.43863460398766;18.0;4.36666666667;127.9853731;14.8;51.0;easy
58.0;7.2;3216.0;38.0;0.996913580247;1500.0;52.0;16.0;49.92260144580663;0.0912738214644;77.37;91.0;1.77777777778;13.1586;40.16712688062601;7.7;997.0;11.6;0.208625877633;191.254738293;208.0;16.8669488122;30.718094522795678;44.54;36.531527188357344;5.0;5.38333333333;185.165734763;13.9;86.0;easy
121.0;11.6;1596.0;111.0;0.994923857868;1500.0;50.0;104.0;236.64017254868597;0.438943894389;44.54;399.0;1.77777777778;1677.7215;18.903660223365435;13.8;909.0;25.5;0.299229922992;160.509486658;272.0;60.7691331387;35.47680322507364;13.62;11.00544918570221;7.0;6.55;138.44396497;34.3;207.0;easy
50.0;4.4;879.0;98.0;1.0;1500.0;60.0;11.0;141.56556938732837;0.439106145251;90.19;393.0;1.77777777778;0.0;12.36851082634017;3.5;895.0;0.3;0.440223463687;146.027825203;394.0;65.8898482689;70.19875872905031;111.48;24.86578510802469;37.0;5.95;153.240003353;0.6;53.0;intermediate
99.0;5.1;881.0;204.0;1.0;1500.0;85.0;116.0;132.45290728628333;0.666380051591;82.95;775.0;1.77777777778;1677.7215;31.299808289569444;5.7;1163.0;7.6;0.354256233878;166.987920534;412.0;111.757354355;70.48756108688629;70.94;42.09243172193512;45.0;6.93333333333;169.15016343;10.5;115.0;difficult
51.0;5.9;883.0;121.0;1.0;1500.0;55.0;12.0;133.75754118827152;0.435185185185;80.92;376.0;1.77777777778;1677.7215;22.91825977415364;4.6;864.0;8.4;0.408564814815;141.389048192;353.0;60.1776521113;49.58305992798357;95.98;29.681297530864224;11.0;6.23333333333;140.201125664;10.5;68.0;easy
58.0;6.6;892.0;39.0;0.993377483444;1500.0;55.0;6.0;115.91759100850298;0.147916666667;79.09;142.0;1.77777777778;1638.0915;19.574285632069426;5.2;960.0;2.3;0.303125;191.589576093;291.0;28.2737107586;95.37925324227365;95.67;70.26777743285501;15.0;5.01666666667;191.544434858;4.9;58.0;easy
56.0;4.1;895.0;169.0;0.996805111821;1500.0;69.0;7.0;108.95507863344574;0.610322580645;85.49;473.0;1.77777777778;0.0;21.590534459177825;2.4;775.0;7.3;0.387096774194;149.312223224;300.0;90.8363473418;69.23109256054512;98.72;38.71277920142588;15.0;5.2;148.065166597;9.7;57.0;intermediate
37.0;6.9;896.0;285.0;0.996923076923;1500.0;57.0;23.0;126.01492408000938;0.951080773606;72.76;836.0;1.77777777778;1638.0915;22.034731184957685;5.2;879.0;2.9;0.3606370876;165.843144684;317.0;154.514370206;94.22661748575503;115.61;44.22216853632476;36.0;5.4;164.494963497;6.3;80.0;easy
43.0;6.6;897.0;75.0;0.996587030717;1500.0;58.0;7.0;123.56675667188094;0.342073897497;73.68;287.0;1.77777777778;1677.7215;20.41111915408753;4.4;839.0;3.6;0.381406436234;177.808232726;320.0;60.8179699089;83.87146096679734;108.26;35.910413868611194;13.0;4.71666666667;177.791905065;5.0;81.0;easy
76.0;7.8;2437.0;17.0;1.0;1500.0;37.0;10.0;115.47799913947969;0.0731707317073;70.43;48.0;1.77777777778;59.6051;51.10874319594951;9.1;656.0;3.3;0.286585365854;161.122106249;188.0;11.2539564691;98.37187832302519;93.14;173.78525070378817;4.0;4.25;153.335156891;3.8;102.0;intermediate
111.0;9.9;2439.0;41.0;1.0;1500.0;41.0;31.0;134.82084748904967;0.116930572473;59.64;96.0;1.77777777778;79.266;65.29190312700702;11.6;821.0;9.6;0.3215590743;154.152241004;264.0;17.2480910316;95.99046593733824;60.45;166.68887234212124;5.0;5.55;147.327444228;15.7;163.0;intermediate
95.0;7.9;2440.0;71.0;1.0;1500.0;43.0;33.0;123.68496727228124;0.220982142857;75.74;198.0;1.77777777778;79.266;48.042936067495106;9.5;896.0;32.6;0.251116071429;173.145640532;225.0;36.7017825697;99.94766526396506;-20.9;134.70871082437884;3.0;5.38333333333;165.714109179;41.9;92.0;intermediate
72.0;7.4;905.0;24.0;0.994936708861;1500.0;69.0;8.0;162.89833727926245;0.203493449782;71.55;233.0;1.77777777778;1638.0915;36.429848845710914;6.6;1145.0;13.7;0.361572052402;171.271125856;414.0;35.4282818044;44.18931232907487;65.93;73.43744589486633;6.0;6.56666666667;170.603142423;15.2;101.0;intermediate
84.0;8.0;2443.0;32.0;1.0;1500.0;36.0;35.0;136.50435345804993;0.203703703704;64.71;110.0;1.77777777778;59.6051;62.98964133866212;8.9;540.0;9.4;0.375925925926;145.907537652;203.0;26.9850355712;89.44156498803227;55.54;168.27575116528075;7.0;4.06666666667;131.981355794;14.6;90.0;difficult
29.0;3.9;909.0;25.0;0.997093023256;1500.0;73.0;6.0;134.80376791065538;0.175937904269;86.1;136.0;1.77777777778;1638.0915;33.50754935033285;3.6;773.0;5.7;0.390685640362;133.076539656;302.0;23.7533839839;39.52799400099591;70.7;94.13062784865777;15.0;5.71666666667;131.342240852;4.3;61.0;intermediate
65.0;8.5;2446.0;16.0;1.0;1500.0;40.0;12.0;111.80783614326133;0.0524967989757;68.6;41.0;1.77777777778;59.6051;60.04873251418974;9.5;781.0;9.8;0.288092189501;173.165612251;225.0;8.20875600641;102.01336325231485;49.11;200.33116106610083;3.0;4.98333333333;156.366791244;14.9;99.0;difficult
129.0;6.1;408.0;46.0;1.0;1500.0;88.0;28.0;200.88584191783855;0.0870473537604;80.31;125.0;1.77777777778;1677.7215;21.12348070834449;7.4;1436.0;13.8;0.300835654596;189.84958681;432.0;16.0944206009;31.083849924440358;33.44;28.196558934128657;6.0;7.76666666667;185.021459227;15.8;128.0;intermediate
45.0;5.8;915.0;74.0;0.996753246753;1500.0;61.0;11.0;148.25030628707708;0.292328042328;75.81;221.0;1.77777777778;1638.0915;28.384117870413633;4.1;756.0;2.9;0.392857142857;144.846942447;297.0;43.0645318437;55.57141352763751;110.29;56.49705465493223;11.0;5.11666666667;145.75687701;5.3;53.0;intermediate
44.0;7.0;918.0;311.0;0.997542997543;1500.0;55.0;24.0;187.75044272492187;0.861826697892;72.66;736.0;1.77777777778;1638.0915;31.29646805828894;6.0;854.0;5.1;0.436768149883;124.440917617;373.0;108.594614533;99.63677183812592;88.36;42.359251457897265;44.0;6.76666666667;118.775359646;6.8;55.0;intermediate
63.0;5.6;410.0;35.0;1.0;1500.0;60.0;20.0;207.8071723337368;0.0989988876529;81.63;89.0;1.77777777778;1677.7215;18.320207682365407;6.6;899.0;11.3;0.315906562848;199.790083671;284.0;18.9093484419;29.689000212668514;66.71;25.22393025018541;3.0;4.7;191.430594901;17.5;90.0;intermediate
132.0;5.2;411.0;63.0;1.0;1500.0;104.0;45.0;206.18576623434805;0.125170998632;82.54;183.0;1.77777777778;1677.7215;41.85240025544456;5.6;1462.0;12.8;0.31805745554;190.50228668;465.0;23.1469769795;44.27718685961504;57.44;44.071619085671706;6.0;7.9;184.669870984;17.3;164.0;easy
44.0;6.9;925.0;198.0;1.0;1500.0;39.0;6.0;139.52855211156276;0.822147651007;72.87;490.0;1.77777777778;1677.7215;22.700771729934935;6.7;596.0;4.9;0.401006711409;151.560441041;239.0;119.560797072;126.41934225383919;99.6;50.51280893995282;22.0;4.08333333333;146.400976007;8.0;50.0;intermediate
116.0;4.8;414.0;53.0;1.0;1500.0;88.0;34.0;209.46663296568647;0.127304653205;83.76;145.0;1.77777777778;1677.7215;16.914902721453547;5.2;1139.0;6.8;0.28797190518;189.195917351;328.0;22.9903282068;26.13645784491332;67.65;22.24973551810016;12.0;6.3;180.751545901;8.3;112.0;easy
83.0;8.2;929.0;60.0;1.0;1500.0;65.0;2.0;191.66211945242674;0.146622734761;69.41;178.0;1.77777777778;1677.7215;44.736687773300446;8.7;1214.0;28.6;0.350906095552;163.901007053;426.0;23.8206758113;122.88318168136718;48.82;61.999687832588386;2.0;7.46666666667;161.391769823;41.1;108.0;easy
59.0;6.7;935.0;23.0;1.0;1500.0;36.0;3.0;170.62191152126553;0.111801242236;78.69;72.0;1.77777777778;1677.7215;30.900915696071767;6.6;644.0;5.6;0.423913043478;142.422734561;273.0;15.3561780179;115.90147756189255;87.05;52.4450273892391;4.0;4.68333333333;137.779041661;5.6;48.0;easy
41.0;7.8;924.0;19.0;0.996254681648;1500.0;47.0;10.0;139.5976231822489;0.0941176470588;65.22;64.0;1.77777777778;1677.7215;23.951679894510832;8.1;680.0;2.4;0.360294117647;153.959445199;245.0;14.4079243584;75.77327561468304;106.0;49.04709493630647;4.0;4.43333333333;152.183701036;5.8;58.0;easy
95.0;5.7;413.0;43.0;1.0;1500.0;81.0;24.0;210.33992550243588;0.0940794809408;81.43;116.0;1.77777777778;1677.7215;17.244475592149776;6.9;1233.0;11.1;0.291159772912;198.272624859;359.0;17.9099868763;26.39387573292552;67.42;23.195738677838097;4.0;6.46666666667;190.216412341;17.4;98.0;intermediate
52.0;7.8;947.0;12.0;1.0;1500.0;38.0;3.0;200.171878330717;0.0520304568528;75.84;41.0;1.77777777778;1677.7215;40.65109244982419;10.1;788.0;0.6;0.392131979695;164.141019632;309.0;8.52509010258;70.60115718046477;105.45;51.27494606775172;5.0;4.8;163.848073191;0.5;65.0;easy
98.0;8.4;926.0;19.0;1.0;1500.0;59.0;13.0;161.68756312250662;0.0750220653133;68.91;85.0;1.77777777778;1677.7215;32.672099385383;7.8;1133.0;10.4;0.307149161518;150.11651643;348.0;11.511375948;98.06711359524095;58.32;58.87268547158884;4.0;7.38333333333;150.054171181;8.7;102.0;easy
40.0;7.2;950.0;34.0;1.0;1500.0;44.0;4.0;177.38583529020158;0.105413105413;72.16;74.0;1.77777777778;1677.7215;28.142733719941933;6.3;702.0;1.5;0.368945868946;152.652389633;259.0;16.0689081105;49.135648552056864;103.02;44.502301221197136;7.0;4.6;152.437479642;5.4;51.0;intermediate
32.0;8.4;954.0;55.0;1.0;1500.0;43.0;10.0;171.4635378153168;0.217076700434;63.59;150.0;1.77777777778;0.0;28.85494956764139;7.0;691.0;27.8;0.402315484805;148.673556475;278.0;32.2338025142;48.958958960762985;29.19;46.75095586232861;2.0;4.65;148.705275599;33.7;56.0;easy
60.0;10.8;955.0;4.0;1.0;1500.0;24.0;3.0;180.73987685968854;0.0411160058737;68.03;28.0;1.77777777778;0.0;37.8097451304354;10.8;681.0;3.4;0.446402349486;159.643979797;304.0;6.58075130244;59.95097583912035;87.42;60.07336874125915;3.0;4.25;159.583219084;2.3;31.0;easy
30.0;5.9;957.0;168.0;1.0;1500.0;43.0;88.0;198.17482463593709;1.01459854015;75.5;556.0;1.77777777778;0.0;32.26356414356296;5.9;548.0;5.1;0.368613138686;130.829221709;202.0;132.528205943;88.512515424444;88.26;44.97894426379093;33.0;4.18333333333;131.098045447;16.7;66.0;intermediate
45.0;6.1;964.0;55.0;1.0;1500.0;51.0;5.0;203.5838797879076;0.175059952038;80.21;146.0;1.77777777778;1677.7215;39.69761806833278;7.0;834.0;2.5;0.31175059952;160.87962963;260.0;28.1301178511;110.11196281952365;105.79;57.11812001671811;9.0;5.18333333333;160.688481423;4.0;85.0;intermediate
33.0;7.3;966.0;34.0;1.0;1500.0;34.0;11.0;182.08649058984224;0.273282442748;77.27;179.0;1.77777777778;1677.7215;30.40869589979246;7.6;655.0;1.5;0.239694656489;159.243613284;157.0;43.3904330963;96.43707361048888;103.12;45.83962710946835;17.0;4.11666666667;157.56302521;7.8;45.0;easy
58.0;8.3;973.0;73.0;1.0;1500.0;38.0;7.0;181.68270498016736;0.347338935574;69.31;248.0;1.77777777778;1677.7215;34.20625920056227;8.7;714.0;0.7;0.36974789916;167.773259029;264.0;58.2250743465;50.92811644754294;115.88;56.89061580705053;17.0;4.25;167.397088746;3.7;70.0;intermediate
85.0;8.5;974.0;148.0;1.0;1500.0;63.0;7.0;187.543125321502;0.33606557377;68.7;410.0;1.77777777778;1677.7215;28.46322276762383;7.2;1220.0;4.6;0.393442622951;166.532808885;480.0;56.2234310006;73.32385243143645;100.31;36.1976521937891;19.0;7.28333333333;166.33907757;6.0;87.0;easy
53.0;7.3;5437.0;269.0;0.997844827586;1500.0;39.0;80.0;210.7487281156873;1.1234375;71.75;719.0;1.77777777778;1447.446;69.83526568335165;8.3;640.0;32.5;0.2359375;170.828796344;151.0;96.2753018367;38.188807595985004;22.53;58.227865024012836;8.0;7.46666666667;85.429266442;46.0;79.0;intermediate
54.0;5.2;5599.0;40.0;0.993355481728;1500.0;50.0;33.0;208.04496991766126;0.186079545455;82.54;131.0;1.77777777778;1677.7215;15.402691618163052;5.2;704.0;9.4;0.369318181818;156.226406756;260.0;26.1259764002;19.10032727200484;60.95;11.852636838111636;7.0;5.0;141.000498587;13.5;78.0;easy
107.0;8.7;4605.0;38.0;0.997685185185;1500.0;47.0;27.0;169.12804696877134;0.0943193997856;68.2;88.0;1.77777777778;1664.5629;19.460960700204325;9.3;933.0;20.5;0.318327974277;140.759458061;297.0;12.2329827163;20.17352113518807;26.82;25.950862750771634;2.0;7.18333333333;129.836430193;29.4;112.0;easy
75.0;4.9;4604.0;75.0;0.997347480106;1500.0;69.0;51.0;204.4333839635115;0.256381798002;83.56;231.0;1.77777777778;1664.5629;31.58385038931665;6.0;901.0;8.1;0.347391786903;152.126037608;313.0;36.7736800212;17.752038418557806;64.3;25.16596690592553;15.0;6.26666666667;142.955691165;13.4;98.0;easy
54.361003205828446;7.572200641165689;934.7905336611987;69.36100320582844;0.997612206827981;1500.0;39.81949839708578;13.67149412264785;165.8749704311029;0.3253876428087214;71.15982337037055;219.49452511232283;1.77777777778;1653.685926174497;33.28309285872092;7.305051228900904;672.7580363327223;7.310844176078324;0.36049348449103996;156.9142716826137;242.77251870066593;51.78340475044776;72.45517469147845;88.8483188139623;58.44818206530497;10.32850587735215;4.229783351145513;155.3590811234737;9.886294550091645;61.50900748026637;intermediate
82.82586881828145;10.02487588310265;5204.5423047523645;47.0;1.0;1450.8059576110727;45.412934409140725;31.17413118171855;187.42508592263073;0.11606822880763165;64.67945204802452;122.2985105972318;1.6866776992808479;1677.7215;18.49582055821228;11.032338648033445;1051.3830938501442;10.412437941551325;0.2835305637749597;159.93583453379094;298.67164884377155;18.607088653801906;19.750013824263178;44.87975019109632;17.265922095522523;9.02487588310265;6.580016548921272;158.47742452548036;15.18009929351788;109.61194147396192;intermediate
46.577007918068695;6.366878263057779;965.091774712509;57.1835494250182;1.0;1500.0;49.422992081931305;5.242616602779799;200.92708547353735;0.19595882289593067;78.88773951485008;158.37344674176978;1.77777777778;1677.7215;39.031470651761175;7.20622411236283;819.4430038332121;2.2816450574981806;0.31878615342452943;161.71588410280418;260.4852332055596;31.780885903959906;102.9324709464179;107.01400076102409;57.090521867484284;9.970466411119197;5.070112252033165;161.50229118204498;3.96360750958303;83.18037547915151;intermediate
65.04229891499205;14.04748014326464;5257.736693142314;39.821290972297895;1.0;1500.0;25.252378341933486;6.5156851996196705;223.3312757169424;0.11638488827051507;59.71771130980417;105.12689674497612;1.77777777778;1677.7215;13.124261588171024;16.651710034763845;900.9073039503007;5.541064548614894;0.22545689217101966;153.9650596968476;203.20056605920752;17.91049535835234;23.789132452481958;76.37691563931284;12.331664833247977;8.852661371537238;5.844930156252342;153.68273701752454;13.340923033813018;81.33697617191757;intermediate
87.05824641672753;9.420250511896068;5167.0555317375565;47.0;1.0;1479.8279754289888;47.529123208363764;26.94175358327248;180.76650044645677;0.11152924637392889;66.27263990115385;115.04300614275282;1.7404221767221046;1677.7215;15.531007233086918;10.246325665464887;1029.9188931723104;10.110125255948034;0.2737754540359145;156.19558164206524;282.34676382119386;17.278381215843158;18.83069729371215;47.31639043705884;16.388747010566423;8.420250511896068;6.660633265083157;154.10113157616667;15.663799590483146;106.8911273035323;intermediate
50.04101099312803;7.216856804881519;886.7106610099522;283.27330851872006;0.9979235816161508;1500.0;52.36673879786727;28.80182925094792;191.40892129097745;0.8254890123051181;72.09462333013032;692.6286390236962;1.77777777778;1644.2300965553247;29.583384257909266;6.557631783981049;834.3279898428908;6.1997737961848465;0.4172662832643916;125.66501665442293;350.2300354874405;103.54970851414272;87.33104719640569;82.15944435756629;38.53536958797002;40.282454773459676;6.645330121080498;119.15202587878332;7.729386306635082;63.51937447748825;intermediate
91.23856322399969;7.598166347599989;694.9386898413347;61.155954660000084;0.9957941741981604;1500.0;60.14373031066667;50.38840570933307;184.2382074235257;0.22096714440335186;66.47666038626673;191.03056087333354;1.77777777778;1672.02546778828;33.65027585293757;8.809483291333303;870.7401383706659;8.380126011733298;0.34605781232452876;135.6124280512035;300.4250787573333;27.756821568849094;28.832621880332898;63.58048844686698;51.3304994879836;11.856269689333327;7.057544629153168;123.91539631679206;15.318355365199935;154.03982334133266;intermediate
90.43065237214284;8.956934762785716;5159.805153583571;45.56449209285719;1.0;1500.0;51.296812651428496;24.574203162857124;181.62228422232516;0.10957577334207519;67.48335656931428;116.0291332099998;1.77777777778;1677.7215;14.688502364419154;9.671289841857144;1056.1990769349986;10.172746502357134;0.27265909126587795;155.1459556246787;289.37450121142797;16.7486142394356;18.90707605680953;49.073162347914284;16.551282963832918;7.856449209285719;6.893712641883802;152.82182963157857;15.799028893000006;106.14840632571425;intermediate
81.94939528981071;8.26856008580325;3275.5429327613115;81.36500385215679;1.0;1500.0;47.63956916476673;64.55827665906692;217.01318971979896;0.2911566275297427;66.22140138677645;230.35423297132505;1.77777777778;1617.9531245982332;18.53422879221737;9.304603169326576;810.7270595343748;10.862422526701147;0.32690104152689875;163.44326459906935;265.56904753989863;44.33593632504908;93.51345036785851;49.538197259689674;21.539872686190556;12.918707494300191;5.430215417616635;149.07201935259226;14.1345086937478;121.9448222728872;intermediate
44.0;6.977099238077234;919.6030533345936;285.1221390272751;0.998105669826114;1500.0;51.33587809235755;19.877862853902236;176.70726236090016;0.8527398938316437;72.7080916000378;679.6641256699972;1.77777777778;1647.1670719499919;29.327988106528707;6.160305333459357;794.9160342392654;5.054198476154469;0.428578507997913;130.65149511091883;342.31297902349445;111.10595388827225;105.77018452582541;90.93404564011882;44.226478245098626;38.96183237699162;6.152162888407603;125.10183627852912;7.0748091430731845;53.854961903861735;intermediate
71.16616441432313;13.394561636657935;5232.030205330771;42.291541103580784;1.0;1500.0;29.381421264919933;9.874623310742352;212.40116880545918;0.11636044733576187;60.24668477192488;108.43051370119359;1.77777777778;1677.7215;13.475346162737;15.66404793546434;933.386712462067;6.525604457566228;0.23492267106582734;153.1924959817269;219.99169528879182;17.786549504791825;23.257178732141295;70.36286109526114;13.332269342667763;8.784743149403203;6.10195119963226;152.58919631172287;13.410347606969431;86.95090756372633;intermediate
31.14829083731137;4.074860882106739;908.800158991878;24.9500397479695;0.9969852932453689;1500.0;72.800158991878;6.099920504060994;136.20737967699927;0.1773145862676673;85.37307833295627;140.8461444469582;1.77777777778;1638.0915;33.65354816963053;3.7498807560914913;791.585213755345;6.099682016243976;0.38923111817000633;134.98475080875255;307.59554822741563;24.336664821442483;39.76087463946111;70.46168959781453;93.09679126293341;14.550357731725526;5.759132880895923;133.3037253894317;4.8445667471324185;62.99841008121988;intermediate
64.95809677051504;5.6910035989034515;4513.4812472387375;37.612075177094326;0.9866796460973905;1500.0;57.20799680097471;30.702039188059814;190.9628697186311;0.15727466986292218;82.3904334240974;139.57017194760937;1.77777777778;1677.7215;9.754023053377107;7.111803279000923;914.3979208241241;10.236409437124609;0.3109914766857035;148.43038538828557;281.78008797319546;21.964813620332087;13.870255033427586;48.01127548746871;6.846490409847654;10.405997600731032;6.450833000099519;140.38445016805022;14.238408637368284;79.2060775763633;difficult
91.5207310472018;6.545991997540985;1659.8412069513859;118.23771600791397;1.0;1500.0;60.567721420859215;75.61194765488972;134.4730309907118;0.4356813286613135;73.85520895339738;443.41907642594646;1.77777777778;870.8996498310938;47.100927252465254;7.29557737659695;852.3610294937814;8.497512274335785;0.3650611308747536;156.47686365383726;307.78885259101173;69.48835622590754;79.93836728082343;63.26128387512718;105.00969728684395;26.05251865291123;5.503961933465224;150.61712949903577;12.54433351376484;102.53455174533633;difficult
66.84359302440065;8.515204890922892;2432.8287632380448;17.843593024400647;0.9998967059040507;1500.0;40.26608559115061;13.102354591909666;114.16620357162934;0.05860072442867298;68.35558137841451;46.15065680012964;1.77777777778;90.35920420317825;59.30813291949802;9.517105502288253;782.0263301372952;9.98816052517079;0.29103854732538703;172.84805878439923;227.75588647977418;9.020466290272921;100.74818263254323;48.621923001375166;196.76000417139966;3.0950305682680748;5.00487359547089;155.96926775010334;15.052048909228919;100.10235459190966;difficult
139.26693302033146;7.7844622013554305;1438.3454856147464;145.83665230396568;0.9965263170270371;1500.0;65.18611232332897;86.59874731848814;198.56712291451257;0.4792811170396934;65.55851988121876;479.0700001839133;1.77777777778;1677.7215;24.769238125194295;8.704041034850125;953.3562852274807;15.333807770571596;0.4110502109292949;160.25741613780738;385.1553779864457;72.87052468772396;48.090688897845645;40.57361924133417;23.13729236206965;21.35116632139264;6.411354571959594;147.61123311194729;18.425555070668413;141.8446220135543;difficult
156.5345749800472;9.208909583000787;1801.3479905611207;107.32436632543364;0.9949460301711184;1500.0;52.738748072318586;67.54756569617503;228.92842714627545;0.3617444450338353;56.36852387729457;297.84595058935304;1.77777777778;1564.3408095159496;24.01877021958405;10.294895672693215;814.3294822963323;18.97828361916008;0.4384059501799187;155.71840654201753;358.29838489317797;49.23973320625866;39.22975091273369;25.679933299880567;23.35561616652427;7.929930448462144;5.973024086017395;135.20809943915555;22.31842272223579;152.30534004696364;difficult
84.34894600590908;8.802575813590888;3417.6061945040647;45.95784023636326;1.0;1466.501183432728;41.93208210045439;31.859485946818268;162.80712071536433;0.20148224576451806;64.43782211539092;159.55033283908958;1.7157429322842768;624.2403548759817;43.36833685765622;9.702575813590887;797.1732063549931;14.215454881545325;0.33601508101723104;152.322248583962;248.71192677408968;28.62616800151955;63.54920354627158;37.37038147231412;111.80290808476738;6.651053994090918;5.421740322949104;141.82855583030917;20.28781989631803;105.0046782540905;difficult
113.31612649904523;8.8984835175179;2100.8136529501203;64.31612649904523;0.9972929108862757;1500.0;46.97346155656323;40.890055020047654;173.614958155616;0.2124659626811569;62.194377455899776;175.9862915591882;1.77777777778;865.5959935317491;40.639403433060494;9.948293957207635;807.8976374324582;14.731233529283998;0.36530912158437834;164.84330181728558;297.22513755011914;29.481724734661007;68.85603077168307;36.31867908767545;106.7397523394301;5.4905219844868665;5.5478516498170105;145.94865927927432;18.884835175178985;127.89005502004765;difficult
145.75575479856505;8.609619578939014;2453.3300212468644;95.74048947347536;0.9929186122779254;1500.0;55.62442452014349;60.05039981412109;222.2685788046024;0.3195592776107484;60.83257087064986;269.96801554128706;1.77777777778;1677.7215;20.819199120462926;9.750230191942602;864.2396413625829;17.324279139290137;0.424071919942296;152.33591052073564;364.3145141794978;43.46582253087429;32.90916998630184;31.81203052394043;14.584295037599341;7.7969469349820635;6.370482997942421;134.54443904284358;21.25527017335471;145.83208142401347;difficult
65.8285006852972;8.478197350386916;2445.8691841023215;16.697684787618694;1.0;1500.0;39.825578803095325;13.002921882201873;112.88473517061693;0.05909022130144026;68.4303753860102;44.00876564660562;1.77777777778;59.6051;60.176971723477735;9.4738368204643;770.4911228864934;9.782557880309533;0.29192220585996453;171.97701575178138;224.0406834170243;9.027501295186859;101.46516622718978;49.39038207402426;198.9333753255581;3.1744211969046736;4.9433618090396365;155.30345703444235;14.88691841023215;98.60755230696448;difficult
81.61067856677077;5.959543278023294;5138.884125295308;27.72518487066172;0.9867661570305537;1500.0;61.49617226287982;20.79388865299629;167.49195885363307;0.10599832829575864;80.54014659329052;103.53431931019584;1.77777777778;1640.6645943541341;20.70845784619298;7.252672899789837;974.4655503659184;8.041222269400741;0.34793349541573737;137.00633050426666;339.32055248895176;14.085094501395869;24.761896733552103;64.35274033186023;27.076731888603764;6.90839495688724;7.312085328481827;131.56670351424623;14.80229012607782;101.93129621766543;difficult
127.54442230142759;7.505177019301959;677.4716048693904;68.61690057165502;0.997771067654763;1500.0;56.782565189317715;68.64796268746677;191.0091399198798;0.26777747389292283;65.91736807290323;209.95424210100424;1.77777777778;1660.9674603287667;44.38959344160809;8.801035403860393;783.4529065034361;6.431062115811756;0.38036072617708855;124.35012467114207;298.00601229402383;29.480256827593834;39.1750544334449;68.53405147313056;65.83269384283821;18.87575153675298;7.118075047637953;108.75924961028899;14.6;153.33734152934923;difficult
99.90467646208101;5.174869776172222;874.0745457040695;199.78857509031252;0.9999297393241706;1500.0;84.12651927799074;114.53380021662731;134.29740164004704;0.653966261663119;82.41904850397866;757.4056025995278;1.77777777778;1677.7215;31.70208311767737;5.7967067942224535;1151.2392059929468;7.562565111913889;0.35507203027016654;165.65076700139355;408.47488137189123;109.19147380013679;69.49433822122145;70.8691856700371;42.79959127404842;44.18891075813426;6.940092410345652;167.25864491948127;10.627902534294213;116.2166338627986;difficult
84.0315826316129;8.072640052709687;2531.2102900948494;33.26330526451628;1.0;1496.968067365161;36.53690473741942;34.71575631548384;138.88498139079732;0.20350264254680622;64.68536554734193;114.4847336890328;1.7721630877154129;110.70947416800345;61.21374357598718;8.972640052709686;563.2763994987125;9.835840316258118;0.3723136492678114;146.48812447298866;207.13732474129083;27.133572250505857;87.09808233124429;53.89549237191593;163.16447042573256;6.968417368387093;4.189312552766683;132.87261256696445;15.114796895290386;91.358053159355;difficult
117.74617120479185;6.651407272120705;737.4948273288348;116.73334094321035;0.998544099782332;1500.0;66.90024849192511;85.61827425430286;170.67342964008603;0.4091488302181403;71.94793676187734;410.41929105163433;1.77777777778;1677.7215;39.63550963161896;7.703901059822578;919.2997743377059;6.824296363939648;0.37116068478040004;139.28021496191894;338.95457427098347;58.58869330476418;49.906583616291464;69.4726272884525;56.74577420254525;28.193087885359027;7.073390934287496;129.95523427969215;13.150320756539537;140.21036817196145;difficult
